session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag
SES_PUL_ELI_01555,athlete_0069,12,cricket_bat,143.49,144.88,120.3,121.14,80.32,72.02,107.48,118.71,66.31,66.06,10.8,1.48,21.08,-2.09,0.51,0.0,0.993,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0147,13,cricket_bat,125.85,126.85,126.67,126.05,96.4,97.22,135.38,136.71,61.87,61.54,21.73,3.92,13.71,0.28,0.563,0.0,0.994,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0161,14,cricket_bat,135.28,133.36,109.1,108.66,70.84,68.93,132.94,132.53,55.96,52.8,25.11,0.02,20.0,0.15,0.493,0.0,0.975,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0123,15,cricket_bat,128.29,124.9,123.91,125.36,50.2,50.69,94.79,100.6,58.89,60.46,17.92,4.69,21.29,-2.82,0.421,0.0,0.979,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0053,1,cricket_bat,139.72,140.01,117.59,109.94,57.27,57.42,98.57,102.36,64.66,67.19,10.4,0.6,21.25,9.6,0.503,0.0,0.965,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0034,2,cricket_bat,120.73,122.14,128.96,127.09,84.53,89.94,120.91,120.63,84.48,83.83,22.09,3.89,4.11,-3.19,0.55,0.0,0.989,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0050,3,cricket_bat,122.44,121.4,152.36,149.7,54.02,51.42,118.34,118.64,76.62,79.43,26.52,0.83,36.97,5.76,0.487,0.0,0.98,49.4,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0020,4,cricket_bat,164.41,157.4,132.3,133.62,68.98,63.52,128.63,134.65,85.41,82.05,29.9,0.67,24.34,-1.25,0.462,0.0,0.969,54.0,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0097,5,cricket_bat,147.16,143.16,146.67,149.97,30.08,32.65,93.09,87.52,99.25,98.63,26.5,0.26,29.01,-3.02,0.484,0.0,0.982,54.0,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0076,6,cricket_bat,156.34,149.28,147.72,138.2,60.49,62.97,148.26,143.2,86.39,86.77,46.92,7.48,20.65,-3.85,0.528,0.0,0.962,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0152,7,cricket_bat,132.98,146.95,132.17,129.68,47.36,49.44,97.36,96.7,85.01,82.36,16.56,1.14,22.47,4.88,0.49,0.0,0.952,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0018,8,cricket_bat,128.1,125.42,112.09,118.41,41.88,33.18,95.97,92.3,56.14,53.26,9.4,0.28,8.18,3.2,0.502,0.0,0.958,53.3,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0069,9,cricket_bat,146.06,154.66,145.75,145.47,52.49,58.02,113.26,118.12,87.48,88.02,28.85,1.77,12.61,2.04,0.522,0.0,0.979,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0009,10,cricket_bat,121.1,115.14,111.42,119.27,31.92,37.07,80.55,82.96,64.51,66.55,11.21,0.87,22.17,-6.98,0.545,0.0,0.951,50.1,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0022,11,cricket_bat,114.59,112.96,100.18,97.66,35.42,36.4,108.47,108.9,61.87,61.96,6.92,0.09,15.95,3.26,0.402,0.0,0.986,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0163,12,cricket_bat,103.11,111.11,113.12,98.61,52.87,37.2,117.69,127.64,67.79,67.82,8.13,0.24,22.42,-0.71,0.528,0.0,0.933,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0032,13,cricket_bat,153.62,151.85,136.29,132.0,48.27,51.01,100.57,103.42,90.32,89.7,19.16,1.57,8.75,0.85,0.45,0.0,0.983,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0034,14,cricket_bat,142.62,138.12,123.19,122.32,49.1,48.68,104.63,102.79,65.9,67.69,21.03,4.03,15.22,-2.34,0.498,0.0,0.978,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0018,15,cricket_bat,147.95,146.85,141.33,139.13,53.31,52.48,104.37,103.57,84.11,85.25,13.56,2.12,29.76,1.3,0.516,0.0,0.988,51.9,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0066,1,cricket_bat,152.14,143.18,141.75,152.4,53.48,54.16,111.08,114.97,87.89,90.78,29.42,0.44,16.09,1.39,0.482,0.0,0.946,54.0,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0005,2,cricket_bat,148.14,149.53,138.94,143.94,69.85,68.85,112.75,114.29,79.44,76.24,8.52,2.02,26.65,2.54,0.527,0.0,0.972,54.0,stance,poor,Bat swing across the line.
SES_PUL_ELI_01555,athlete_0200,3,cricket_bat,140.75,141.97,125.46,122.79,38.73,41.15,83.59,83.19,78.97,81.2,17.67,0.57,11.03,-2.06,0.447,0.0,0.981,54.0,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0174,4,cricket_bat,136.7,134.24,109.62,112.47,69.42,68.3,132.44,136.86,69.08,70.23,23.69,0.82,13.35,-0.32,0.579,0.0,0.98,54.0,stance,poor,No weight transfer detected.
SES_PUL_ELI_01555,athlete_0031,5,cricket_bat,153.42,150.42,142.36,144.45,44.0,46.55,100.54,107.66,84.28,83.57,22.0,0.07,25.38,-1.04,0.489,0.0,0.986,53.9,stance,poor,Very poor balance.
SES_PUL_ELI_01555,athlete_0124,6,cricket_bat,135.89,135.28,139.23,134.6,44.59,45.49,103.87,101.98,82.81,84.37,20.45,1.16,18.02,-2.21,0.527,0.0,0.981,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0138,1,cricket_bat,146.44,151.53,116.37,112.14,97.83,94.86,157.08,163.43,62.7,62.15,21.55,0.17,13.54,-7.19,0.548,0.0,0.974,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0045,2,cricket_bat,160.08,161.54,123.94,129.51,72.67,76.72,131.41,137.58,70.49,71.98,25.43,2.41,22.33,-5.38,0.528,0.0,0.976,50.9,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0142,3,cricket_bat,128.25,126.41,138.84,140.45,72.1,71.57,170.52,171.19,71.98,72.19,15.83,0.07,27.27,-3.17,0.558,0.0,0.99,51.7,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0166,4,cricket_bat,128.51,130.5,130.91,122.72,51.85,51.53,93.81,98.32,60.89,60.49,17.54,5.44,23.44,-5.19,0.444,0.0,0.972,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0085,5,cricket_bat,178.0,178.0,150.66,146.93,67.16,64.5,110.81,114.59,64.71,65.09,29.12,1.99,15.41,4.68,0.48,0.0,0.99,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0135,6,cricket_bat,142.05,143.67,116.65,121.23,46.22,47.06,85.74,93.32,48.74,60.19,32.56,0.29,21.95,1.98,0.493,0.0,0.92,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0147,7,cricket_bat,162.86,162.5,124.89,122.54,62.64,63.51,95.67,93.18,65.69,66.57,13.28,0.55,17.75,-2.49,0.557,0.0,0.989,54.0,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0016,8,cricket_bat,136.89,139.17,130.58,129.47,25.11,28.41,114.35,110.94,78.16,81.71,24.66,1.5,23.8,-0.67,0.525,0.0,0.977,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0062,9,cricket_bat,121.95,122.69,125.35,121.07,33.51,35.44,95.99,97.49,77.49,78.9,29.08,1.62,27.36,-7.97,0.461,0.0,0.981,51.9,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0055,10,cricket_bat,151.37,143.64,121.06,119.59,40.0,42.83,96.19,99.6,74.45,73.48,4.05,0.69,19.48,-1.07,0.486,0.0,0.975,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0097,11,cricket_bat,146.97,148.45,111.64,110.56,43.07,39.0,115.81,112.69,77.52,77.21,15.22,1.05,7.89,0.86,0.518,0.0,0.992,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0037,12,cricket_bat,127.58,129.4,141.09,134.71,42.27,43.33,82.08,78.3,99.61,98.09,13.59,0.03,22.04,1.59,0.475,0.0,0.975,52.0,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0135,13,cricket_bat,135.93,138.62,109.92,108.19,53.83,50.86,135.46,138.16,74.16,78.26,18.82,1.3,12.36,-4.55,0.5,0.0,0.971,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0060,14,cricket_bat,157.42,161.59,145.86,140.32,59.39,50.5,93.97,99.57,75.52,81.16,26.63,0.67,10.15,-5.07,0.409,0.0,0.956,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0143,15,cricket_bat,150.03,152.16,149.05,145.25,76.24,77.81,136.35,139.4,90.56,88.15,35.0,1.81,16.3,3.94,0.536,0.0,0.978,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0040,16,cricket_bat,136.72,141.41,116.88,116.31,63.6,65.28,137.37,138.86,82.04,85.7,16.92,1.66,34.41,6.93,0.543,0.0,0.973,54.0,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0097,17,cricket_bat,143.15,134.8,129.99,116.81,54.29,54.42,125.66,125.04,70.4,66.7,31.12,2.65,9.4,-0.36,0.608,0.0,0.929,54.0,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0002,18,cricket_bat,159.87,154.44,135.96,132.35,49.08,35.87,106.17,107.55,100.81,102.82,29.28,1.93,19.0,-5.73,0.46,0.0,0.973,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0062,19,cricket_bat,126.26,131.75,136.43,140.7,86.05,79.42,117.24,118.47,75.58,76.42,17.1,3.87,23.79,-4.11,0.508,0.0,0.972,52.3,stance,poor,Bat swing across the line.
SES_PUS_ELI_01556,athlete_0190,20,cricket_bat,133.8,129.14,127.92,136.74,27.1,24.71,96.31,96.57,82.28,86.45,19.16,2.29,28.37,4.77,0.546,0.0,0.951,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0029,21,cricket_bat,144.82,148.82,147.43,149.33,67.37,60.2,127.27,133.68,68.57,67.72,28.88,1.89,20.47,8.37,0.549,0.0,0.983,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0100,22,cricket_bat,117.65,123.32,121.24,125.93,50.65,53.02,95.29,95.79,95.68,104.63,18.59,2.56,7.02,-2.58,0.598,0.0,0.944,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0031,1,cricket_bat,156.28,162.91,142.22,139.24,66.43,66.84,140.73,140.24,89.94,91.17,21.14,2.67,19.66,-1.15,0.408,0.0,0.975,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0061,2,cricket_bat,147.52,140.21,119.26,120.37,47.95,51.94,108.4,105.47,98.67,98.61,26.97,2.36,17.18,-6.0,0.512,0.0,0.98,54.0,stance,poor,No weight transfer detected.
SES_PUS_ELI_01556,athlete_0079,3,cricket_bat,147.79,161.1,166.17,169.95,70.88,74.24,104.43,109.79,71.87,75.3,33.96,5.28,4.16,-5.4,0.542,0.0,0.95,52.7,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0013,4,cricket_bat,140.65,148.92,108.02,121.2,52.88,49.12,121.26,118.42,65.5,59.22,29.35,3.52,12.97,-3.3,0.534,0.0,0.913,54.0,stance,poor,Very poor balance.
SES_PUS_ELI_01556,athlete_0151,5,cricket_bat,149.17,151.69,113.23,121.23,66.51,69.95,111.27,114.92,64.27,61.23,33.07,3.21,18.52,-3.06,0.512,0.0,0.957,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0159,1,cricket_bat,133.7,145.4,128.41,122.11,66.53,64.96,119.34,116.17,71.24,66.4,24.89,4.63,13.02,-6.69,0.449,0.0,0.934,53.2,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0133,2,cricket_bat,153.88,151.86,142.52,148.76,66.12,55.28,109.94,102.85,70.55,73.71,27.8,1.03,17.34,-1.26,0.515,0.0,0.967,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0173,3,cricket_bat,159.58,158.01,139.73,135.71,56.18,52.55,111.98,113.57,83.73,82.37,27.36,2.32,30.13,-1.99,0.517,0.0,0.982,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0019,4,cricket_bat,130.14,127.9,107.03,100.96,38.15,43.93,112.36,124.07,66.65,59.67,24.11,0.88,11.13,3.36,0.512,0.0,0.94,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0176,5,cricket_bat,163.63,161.27,157.94,148.37,74.71,82.54,144.51,145.56,78.4,77.93,41.84,3.82,12.62,-6.17,0.485,0.0,0.973,53.9,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0128,6,cricket_bat,142.81,153.76,149.88,141.2,38.8,46.91,103.62,97.68,93.04,93.38,25.23,0.24,20.11,-2.44,0.579,0.0,0.956,53.6,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0151,7,cricket_bat,136.61,139.09,143.8,134.11,61.28,63.19,114.18,113.15,55.94,58.6,20.69,1.78,18.86,-5.94,0.432,0.0,0.956,54.0,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0046,8,cricket_bat,135.4,133.17,154.08,148.67,43.9,42.28,131.24,130.51,72.93,69.2,15.34,1.62,35.32,-3.82,0.438,0.0,0.966,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0132,9,cricket_bat,144.29,139.65,127.19,121.89,47.1,49.1,125.79,124.57,83.82,83.55,18.26,3.39,16.24,2.68,0.535,0.0,0.974,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0073,10,cricket_bat,164.92,170.69,149.45,149.49,65.01,70.25,133.71,130.98,80.05,81.85,35.87,6.02,8.33,1.42,0.452,0.0,0.981,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0089,1,cricket_bat,134.41,133.18,121.44,125.85,60.95,65.41,118.27,117.27,59.56,57.05,37.85,5.97,9.78,-10.0,0.455,0.0,0.971,54.0,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0188,2,cricket_bat,118.46,120.84,125.34,122.41,29.09,30.57,78.42,79.15,62.87,59.84,15.04,1.71,22.89,-0.75,0.508,0.0,0.97,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0067,3,cricket_bat,143.81,135.81,116.64,111.59,62.86,61.16,113.12,107.98,67.65,74.73,17.97,3.14,8.58,-3.61,0.532,0.0,0.935,54.0,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0068,4,cricket_bat,162.98,163.53,148.27,150.24,70.31,71.27,125.96,126.81,75.34,74.82,33.5,0.62,25.97,0.98,0.445,0.0,0.992,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0105,5,cricket_bat,170.52,172.71,143.58,147.41,70.78,68.44,114.06,115.77,96.28,92.25,34.1,1.71,8.97,-4.25,0.516,0.0,0.973,49.1,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0048,6,cricket_bat,126.4,124.62,146.27,134.59,64.38,72.49,113.25,114.85,69.43,65.36,20.65,1.48,17.16,-4.09,0.482,0.0,0.949,54.0,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0145,7,cricket_bat,123.67,124.9,113.08,115.35,10.37,12.66,68.74,61.57,68.58,69.76,14.41,0.63,21.41,-0.8,0.457,0.0,0.985,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0086,8,cricket_bat,160.33,156.51,145.61,146.79,52.89,52.59,127.31,127.19,62.84,62.95,13.13,4.02,33.01,3.12,0.427,0.0,0.989,54.0,stance,poor,No weight transfer detected.
SES_SNA_ELI_01557,athlete_0032,9,cricket_bat,130.95,135.45,123.04,116.43,50.21,49.67,124.53,122.26,64.28,64.13,24.88,2.38,19.27,5.29,0.522,0.0,0.97,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0034,10,cricket_bat,131.07,131.79,118.65,121.78,31.9,40.14,91.73,91.41,62.38,60.93,24.25,4.04,20.25,-2.76,0.5,0.0,0.982,52.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0159,1,cricket_bat,106.33,107.77,121.32,121.68,26.47,24.96,84.39,82.23,54.56,54.43,27.97,1.16,14.61,4.61,0.517,0.0,0.994,49.5,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0161,2,cricket_bat,122.4,128.14,112.7,113.1,54.41,57.67,110.79,112.54,64.67,63.24,6.37,0.15,7.99,-2.3,0.498,0.0,0.977,54.0,stance,poor,Bat swing across the line.
SES_SNA_ELI_01557,athlete_0131,3,cricket_bat,90.38,101.87,95.48,100.91,28.66,32.5,95.81,100.63,75.7,80.46,0.0,1.11,28.37,6.99,0.42,0.0,0.925,54.0,stance,poor,Very poor balance.
SES_SNA_ELI_01557,athlete_0076,4,cricket_bat,144.28,139.26,134.1,136.85,39.85,40.69,116.12,115.34,75.83,76.36,22.21,0.72,15.45,3.42,0.512,0.0,0.979,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0089,1,cricket_bat,154.41,153.9,129.87,132.31,66.14,68.01,122.93,126.38,62.81,63.71,24.78,2.72,22.53,-0.44,0.589,0.0,0.988,54.0,stance,poor,Very poor balance.
SES_SPR_ELI_01558,athlete_0130,2,cricket_bat,122.59,126.57,135.54,136.4,63.22,62.78,106.59,128.45,82.98,85.09,21.73,3.19,22.69,-7.83,0.578,0.0,0.979,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0127,3,cricket_bat,147.69,143.92,124.04,124.27,71.16,70.4,113.66,108.18,61.43,63.38,18.3,0.28,17.93,2.63,0.475,0.0,0.981,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0014,4,cricket_bat,168.88,167.78,138.76,131.34,45.44,47.2,115.25,116.82,57.85,59.95,17.57,0.26,0.0,0.03,0.583,0.0,0.968,54.0,stance,poor,Very poor balance.
SES_SPR_ELI_01558,athlete_0098,5,cricket_bat,157.49,158.05,114.01,118.1,85.61,73.9,96.94,94.26,79.13,80.18,15.05,2.68,22.01,8.31,0.508,0.0,0.983,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0020,6,cricket_bat,167.65,162.88,109.26,107.36,66.15,65.7,130.69,133.72,69.72,69.41,22.86,2.86,14.62,-1.63,0.469,0.0,0.983,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0027,7,cricket_bat,129.54,121.8,114.61,108.79,46.39,58.43,109.27,100.45,53.27,55.99,16.17,0.51,18.5,5.4,0.417,0.0,0.947,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0025,8,cricket_bat,135.24,138.73,131.06,133.2,54.58,35.82,105.99,105.78,51.43,62.15,13.3,0.31,21.66,0.32,0.516,0.0,0.929,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0032,1,cricket_bat,157.22,164.18,161.35,163.6,73.39,70.27,112.88,113.51,65.19,62.85,22.08,2.58,16.5,-0.85,0.531,0.0,0.969,52.2,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0196,2,cricket_bat,158.54,161.41,146.05,141.12,79.34,74.94,125.81,132.26,54.95,57.63,34.43,1.28,29.15,-0.25,0.518,0.0,0.967,49.7,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0195,3,cricket_bat,127.49,124.92,123.56,118.41,45.29,47.15,113.04,109.16,72.81,72.55,1.62,1.07,8.66,2.59,0.514,0.0,0.978,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0074,4,cricket_bat,142.63,140.71,112.85,119.6,31.03,36.19,91.83,93.39,74.76,79.01,24.02,4.04,21.35,-3.6,0.521,0.0,0.959,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0186,5,cricket_bat,139.08,126.98,109.93,107.61,56.01,60.41,123.36,126.87,80.47,80.21,25.43,0.17,16.38,2.63,0.509,0.0,0.963,49.9,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0147,6,cricket_bat,110.19,115.21,81.11,77.53,49.12,54.29,109.78,111.27,70.16,67.22,2.64,1.45,16.43,-4.7,0.491,0.0,0.957,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0085,7,cricket_bat,126.8,124.26,111.21,107.31,41.3,39.71,95.7,96.45,55.08,57.62,9.6,0.8,20.51,-3.61,0.45,0.0,0.967,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0058,8,cricket_bat,122.58,123.88,123.13,130.1,49.3,49.04,78.83,83.35,55.08,53.63,15.86,0.74,14.74,-6.03,0.466,0.0,0.97,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0032,1,cricket_bat,146.95,153.38,138.08,139.2,82.62,80.07,119.01,122.63,83.43,81.73,30.48,0.66,16.9,-0.37,0.537,0.0,0.977,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0199,2,cricket_bat,156.52,162.45,141.89,140.0,23.28,20.07,82.68,88.05,96.59,99.52,32.83,5.92,21.46,1.18,0.474,0.0,0.974,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0138,3,cricket_bat,139.65,151.16,125.79,118.62,33.0,40.08,104.4,104.51,69.98,70.66,0.0,0.17,5.75,-1.95,0.451,0.0,0.952,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0199,4,cricket_bat,127.67,124.17,139.04,138.57,75.37,72.32,118.09,115.82,79.55,75.7,23.2,3.11,13.78,-4.24,0.527,0.0,0.974,54.0,stance,poor,Very poor balance.
SES_SPR_ELI_01558,athlete_0146,5,cricket_bat,154.67,153.65,124.61,125.97,64.1,63.43,103.14,102.47,69.28,68.99,8.58,2.76,18.29,1.63,0.494,0.0,0.993,53.1,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0164,6,cricket_bat,130.15,131.33,110.42,110.18,50.78,52.56,134.72,128.01,60.85,61.24,18.08,2.78,16.71,9.17,0.47,0.0,0.994,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0052,7,cricket_bat,148.48,145.68,157.75,162.1,53.48,52.58,121.44,121.71,84.34,86.25,31.56,0.22,11.39,-0.36,0.492,0.0,0.977,54.0,stance,poor,Very poor balance.
SES_SPR_ELI_01558,athlete_0030,8,cricket_bat,129.42,139.63,117.17,116.48,50.18,39.92,97.37,99.98,84.36,82.71,36.88,2.1,25.59,5.91,0.561,0.0,0.967,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0157,1,cricket_bat,132.47,134.89,136.62,130.74,51.15,51.31,103.0,99.34,69.03,68.06,24.65,2.32,38.09,8.02,0.517,0.0,0.975,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0185,2,cricket_bat,138.83,141.9,151.14,143.8,70.23,76.87,131.26,129.98,88.13,84.05,20.76,3.1,18.71,-3.56,0.51,0.0,0.961,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0196,3,cricket_bat,152.79,145.75,128.99,136.28,69.47,72.15,114.55,120.06,98.03,101.31,21.06,5.53,14.09,5.3,0.482,0.0,0.956,54.0,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0182,4,cricket_bat,111.74,117.11,102.55,102.76,54.01,56.11,119.22,118.08,45.19,45.46,16.29,1.9,27.47,-2.82,0.535,0.0,0.982,54.0,stance,poor,Very poor balance.
SES_SPR_ELI_01558,athlete_0018,5,cricket_bat,112.58,107.66,138.6,142.36,46.75,49.19,93.18,90.35,79.91,78.8,24.09,1.64,21.69,3.96,0.466,0.0,0.972,50.7,stance,poor,No weight transfer detected.
SES_SPR_ELI_01558,athlete_0107,6,cricket_bat,124.89,118.91,118.97,114.63,59.92,63.27,119.99,124.9,88.28,96.68,13.82,4.72,21.27,3.13,0.544,0.0,0.943,54.0,stance,poor,Bat swing across the line.
SES_SPR_ELI_01558,athlete_0067,7,cricket_bat,132.59,137.96,140.73,147.8,58.7,54.03,85.0,88.48,85.76,80.5,24.89,0.33,13.42,-1.43,0.574,0.0,0.951,54.0,stance,poor,Very poor balance.
SES_SQU_ELI_01559,athlete_0124,1,cricket_bat,125.59,123.86,128.48,132.91,51.46,45.12,114.63,116.97,72.06,71.47,12.49,5.27,12.24,-5.16,0.534,0.0,0.982,49.1,stance,poor,Bat swing across the line.
SES_SQU_ELI_01559,athlete_0059,2,cricket_bat,136.2,130.86,121.43,119.6,56.06,55.63,95.53,94.4,58.6,62.46,12.59,1.09,24.26,-4.14,0.531,0.0,0.961,54.0,stance,poor,No weight transfer detected.
SES_SQU_ELI_01559,athlete_0027,3,cricket_bat,121.71,120.28,133.17,129.62,18.45,19.45,85.08,88.41,71.91,65.82,0.0,0.77,24.51,-4.15,0.592,0.0,0.959,52.9,stance,poor,No weight transfer detected.
SES_SQU_ELI_01559,athlete_0039,4,cricket_bat,162.07,146.87,120.26,113.35,83.43,84.81,121.4,123.63,79.54,79.46,38.17,2.65,17.95,10.62,0.569,0.0,0.949,54.0,stance,poor,Very poor balance.
SES_SQU_ELI_01559,athlete_0007,5,cricket_bat,151.97,147.66,127.58,125.06,55.78,50.65,117.99,108.11,67.77,66.47,19.22,2.39,23.22,4.17,0.469,0.0,0.978,54.0,stance,poor,Very poor balance.
SES_SQU_ELI_01559,athlete_0169,6,cricket_bat,159.68,164.16,157.13,161.54,51.54,51.77,113.4,110.66,75.17,78.08,34.31,6.37,14.37,7.82,0.41,0.0,0.969,53.3,stance,poor,No weight transfer detected.
SES_SQU_ELI_01559,athlete_0151,7,cricket_bat,162.93,157.87,161.69,162.71,69.57,67.68,106.9,108.03,81.15,85.25,15.27,0.61,10.07,-1.24,0.563,0.0,0.972,50.4,stance,poor,No weight transfer detected.
SES_SQU_ELI_01559,athlete_0140,8,cricket_bat,135.57,142.67,123.98,127.31,62.73,64.32,105.33,99.81,84.02,87.37,29.34,3.04,22.66,2.54,0.379,0.0,0.962,54.0,stance,poor,Very poor balance.
SES_SQU_ELI_01559,athlete_0140,9,cricket_bat,144.78,136.94,89.21,101.91,50.45,55.84,99.51,91.18,42.84,45.86,40.79,3.81,10.91,-6.76,0.48,0.0,0.918,54.0,stance,poor,Very poor balance.
SES_SQU_ELI_01559,athlete_0153,10,cricket_bat,155.06,148.43,147.71,148.48,84.38,85.04,143.36,134.3,89.5,93.47,21.41,3.0,7.02,2.39,0.455,0.0,0.97,54.0,stance,poor,Bat swing across the line.
